src_country,dst_country,n,min_ms,p50_ms,p90_ms,p95_ms,max_ms,mean_ms,average_ms
TZ,PG,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TZ,PH,16,-1.000,364.637,393.244,393.244,454.667,316.313,337.467
TZ,PK,4,-1.000,290.898,319.975,319.975,319.975,152.218,203.291
TZ,PL,25,-1.000,158.078,202.507,204.178,213.741,150.913,157.243
TZ,PT,10,-1.000,168.924,194.314,200.144,200.144,126.660,140.844
TZ,PW,2,443.536,443.536,455.663,455.663,455.663,449.600,449.600
TZ,PY,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
TZ,RO,19,-1.000,198.872,209.917,213.423,213.581,138.087,145.814
TZ,RS,8,-1.000,184.770,203.775,204.843,204.843,115.619,132.279
TZ,RU,39,-1.000,201.645,283.677,296.305,323.665,173.059,177.639
TZ,SA,5,183.853,227.847,393.702,393.702,393.702,250.375,250.375
TZ,SE,34,-1.000,192.281,224.048,232.611,246.286,178.862,184.312
TZ,SG,49,-1.000,308.866,361.553,392.164,424.409,281.154,287.032
TZ,SI,8,-1.000,179.284,194.014,203.094,203.094,133.301,152.487
TZ,SK,4,178.516,195.430,196.453,196.453,196.453,188.485,188.485
TZ,SL,1,272.279,272.279,272.279,272.279,272.279,272.279,272.279
TZ,SV,5,261.772,304.839,316.744,316.744,316.744,292.070,292.070
TZ,TH,4,-1.000,342.778,359.487,359.487,359.487,239.377,319.503
TZ,TJ,3,-1.000,256.556,257.970,257.970,257.970,171.176,257.264
TZ,TR,20,-1.000,208.797,226.982,227.095,240.893,166.926,175.764
TZ,TT,2,-1.000,-1.000,313.954,313.954,313.954,156.477,313.954
TZ,TV,2,475.996,475.996,507.879,507.879,507.879,491.938,491.938
TZ,TW,26,-1.000,381.813,426.108,426.969,428.798,326.955,340.073
TZ,TZ,2,0.565,0.565,1.018,1.018,1.018,0.791,0.791
TZ,UA,21,-1.000,206.151,231.942,240.158,246.917,191.096,200.701
TZ,UG,1,21.572,21.572,21.572,21.572,21.572,21.572,21.572
TZ,US,301,-1.000,260.004,306.030,325.309,490.251,225.232,227.510
TZ,UY,4,276.842,315.632,316.246,316.246,316.246,296.478,296.478
TZ,UZ,2,-1.000,-1.000,277.501,277.501,277.501,138.250,277.500
TZ,VE,19,-1.000,307.554,348.066,349.819,351.946,238.545,251.853
TZ,VN,6,-1.000,-1.000,348.524,352.617,352.617,171.123,515.369
TZ,ZA,31,-1.000,67.782,117.094,123.333,183.233,70.941,73.339
UA,AE,169,-1.000,149.899,213.546,221.161,308.203,132.877,134.480
UA,AF,19,134.432,155.306,229.266,235.804,251.479,179.856,179.856
UA,AL,11,42.293,50.062,85.246,85.456,85.456,58.023,58.023
UA,AM,19,53.556,91.776,101.616,104.388,116.424,91.083,91.083
UA,AO,19,156.879,174.277,199.179,207.002,219.862,179.478,179.478
UA,AR,133,-1.000,256.396,284.893,289.447,314.910,230.352,232.105
UA,AT,510,-1.000,35.672,56.307,66.580,86.241,36.629,37.002
UA,AU,498,-1.000,292.456,348.052,365.070,443.983,252.816,255.390
UA,AZ,19,65.822,85.311,114.182,114.954,116.553,89.569,89.569
UA,BA,24,-1.000,45.014,90.162,149.766,172.906,46.621,48.691
UA,BD,19,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UA,BE,133,-1.000,40.081,58.775,64.589,76.776,40.424,40.738
UA,BF,19,-1.000,-1.000,155.624,172.731,192.202,65.471,209.492
UA,BG,192,-1.000,47.068,78.367,87.774,102.878,45.575,46.065
UA,BH,17,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UA,BO,19,229.332,248.077,256.942,270.356,283.071,247.791,247.791
UA,BR,317,-1.000,226.168,258.593,266.694,374.389,193.019,194.873
UA,BY,19,29.802,53.198,68.687,69.938,79.232,53.567,53.567
UA,CA,434,-1.000,127.811,168.684,175.762,205.047,113.081,114.142
UA,CH,673,-1.000,39.248,62.507,68.928,96.500,37.425,37.829
UA,CL,152,-1.000,250.730,282.193,289.762,407.100,235.396,238.548
UA,CM,19,147.306,164.418,181.819,182.254,200.129,167.746,167.746
UA,CN,76,-1.000,212.647,272.762,288.177,346.803,198.870,201.535
UA,CO,114,-1.000,187.070,213.343,219.579,244.558,160.882,162.315
UA,CR,57,174.581,193.388,208.864,213.830,248.664,195.341,195.341
UA,CZ,313,-1.000,33.534,67.384,76.656,145.644,37.863,38.239
UA,DE,2356,-1.000,34.349,54.282,62.746,286.269,33.064,33.415
UA,DJ,38,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UA,DK,146,-1.000,43.494,54.028,58.127,76.249,38.035,38.304
UA,DO,76,154.577,169.643,185.001,199.875,280.192,173.709,173.709
UA,EC,76,-1.000,208.013,228.908,231.783,250.781,185.867,188.359
UA,EE,76,-1.000,42.583,63.205,76.860,120.324,44.538,45.145
UA,ES,267,-1.000,59.558,79.560,89.013,112.793,52.257,52.862
UA,FI,277,-1.000,51.204,68.310,71.093,89.087,49.812,50.368
UA,FM,19,293.772,303.580,317.765,321.441,323.192,304.845,304.845
UA,FR,931,-1.000,44.271,63.900,71.244,103.599,40.197,40.599
UA,GB,792,-1.000,44.102,67.782,79.931,187.306,39.750,40.166
UA,GE,55,-1.000,-1.000,93.954,110.459,123.704,31.557,104.331
UA,GH,19,-1.000,134.648,161.455,300.897,317.678,92.787,97.997
UA,GR,127,-1.000,51.940,81.082,95.329,208.278,48.739,49.134
UA,GT,38,156.643,169.417,191.110,195.910,211.072,172.874,172.874
UA,HK,51,-1.000,209.542,237.823,288.209,298.036,166.525,169.875
UA,HN,19,158.449,171.691,187.340,191.176,207.544,173.417,173.417
UA,HR,19,10.698,43.566,59.986,77.226,82.027,41.941,41.941
UA,HU,70,-1.000,14.706,46.141,59.822,83.520,18.654,18.939
UA,ID,284,-1.000,193.489,226.756,236.036,299.387,135.494,136.951
UA,IE,38,38.937,53.711,70.641,74.490,77.139,55.101,55.101
UA,IL,36,-1.000,81.246,99.917,120.528,127.504,48.866,50.291
UA,IM,19,50.314,60.247,81.977,83.116,84.503,64.078,64.078
UA,IN,184,-1.000,238.700,306.651,342.426,381.101,202.854,205.094
UA,IQ,19,85.757,97.147,112.072,121.509,124.850,99.512,99.512
UA,IR,182,-1.000,-1.000,111.968,117.053,295.934,37.263,125.616
UA,IS,19,66.339,74.092,95.687,107.244,109.071,79.785,79.785
UA,IT,502,-1.000,46.037,70.796,77.159,203.920,46.492,46.970
UA,JP,369,-1.000,263.805,305.420,349.103,402.978,222.772,225.224
UA,KE,57,-1.000,174.172,224.204,238.075,254.170,171.073,174.146
UA,KG,19,70.376,119.429,129.156,129.789,144.688,113.515,113.515
UA,KH,13,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UA,KR,76,-1.000,297.976,340.392,345.686,397.913,262.513,266.027
UA,KZ,410,-1.000,106.481,128.253,133.977,146.894,97.273,98.241
UA,LB,19,100.557,150.120,205.327,215.967,278.215,155.256,155.256
UA,LK,49,158.979,184.365,237.538,272.943,286.475,197.418,197.418
UA,LT,68,-1.000,32.965,46.093,50.619,64.074,34.115,34.639
UA,LU,190,-1.000,37.867,59.754,65.163,317.628,45.698,46.195
UA,LV,19,23.847,37.607,51.377,55.550,55.798,38.589,38.589
UA,MD,36,-1.000,21.018,70.418,72.061,92.762,26.021,26.793
UA,MK,38,-1.000,44.223,63.095,83.620,91.866,37.730,38.777
UA,MN,19,94.284,218.707,317.496,324.660,325.988,215.553,215.553
UA,MU,38,-1.000,254.322,273.983,276.217,303.533,241.288,247.836
UA,MV,19,145.996,210.700,233.861,252.991,265.189,207.451,207.451
UA,MX,117,-1.000,172.290,212.459,218.737,225.441,149.214,150.509
UA,MY,79,-1.000,192.028,272.837,282.380,300.939,186.714,189.121
UA,MZ,19,188.866,199.829,214.956,230.856,236.932,202.307,202.307
UA,NC,19,283.800,318.437,377.906,379.494,389.215,329.348,329.348
UA,NG,49,-1.000,160.169,229.493,242.451,251.985,147.163,150.250
UA,NL,1177,-1.000,38.078,57.479,64.481,144.648,39.501,39.918
UA,NO,144,-1.000,48.088,64.785,69.699,98.482,44.975,45.297
UA,NP,57,-1.000,224.473,286.674,290.030,312.152,164.047,166.994
UA,NZ,125,-1.000,304.753,332.065,337.191,437.084,263.429,265.561
UA,PA,19,178.827,192.248,213.926,222.467,240.603,196.729,196.729
UA,PE,57,-1.000,209.188,234.797,245.249,267.618,184.026,187.330
UA,PG,11,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UA,PH,150,-1.000,243.013,299.464,307.649,355.252,224.066,227.107
UA,PK,36,-1.000,148.848,218.517,221.871,226.529,99.022,101.880
UA,PL,266,-1.000,21.443,52.028,61.576,95.554,24.071,24.357
UA,PT,104,-1.000,65.305,89.546,98.056,108.059,47.201,47.669
UA,PW,19,286.176,304.588,326.753,335.887,340.810,306.797,306.797
UA,PY,17,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UA,RO,179,-1.000,39.040,80.090,87.927,118.395,38.696,39.145
UA,RS,74,-1.000,34.860,64.823,78.510,109.428,31.939,32.390
UA,RU,393,-1.000,18.438,113.551,148.031,221.573,39.545,39.962
UA,SA,49,91.745,111.674,131.021,140.900,226.241,116.469,116.469
UA,SE,323,-1.000,48.180,62.304,66.867,89.471,46.230,46.673
UA,SG,478,-1.000,189.959,272.678,284.285,355.789,181.443,183.372
UA,SI,74,-1.000,38.659,59.851,71.850,85.940,35.961,36.467
UA,SK,38,20.680,37.131,69.043,77.778,88.121,42.124,42.124
UA,SL,11,132.626,154.427,169.576,177.992,177.992,157.382,157.382
UA,SV,49,157.463,176.876,198.329,205.848,235.069,181.437,181.437
UA,SX,13,150.647,166.944,189.290,189.290,203.937,168.836,168.836
UA,TH,38,-1.000,207.212,266.447,290.907,345.675,179.477,184.355
UA,TJ,38,-1.000,90.438,165.109,170.197,227.005,77.856,79.987
UA,TR,218,-1.000,56.270,93.310,97.457,121.148,48.718,49.178
UA,TT,19,-1.000,189.898,206.491,210.575,225.225,133.978,141.477
UA,TV,19,330.339,366.252,381.455,383.420,386.767,362.046,362.046
UA,TW,245,-1.000,271.652,305.919,315.736,343.805,233.266,235.194
UA,TZ,19,168.982,210.841,235.400,240.418,245.573,211.952,211.952
UA,UA,205,-1.000,7.647,80.870,86.933,105.947,21.419,21.640
UA,UG,11,172.265,217.188,226.257,236.599,236.599,208.920,208.920
UA,US,3060,-1.000,135.702,182.682,195.236,420.532,120.486,121.729
UA,UY,38,-1.000,202.174,250.479,277.371,282.528,207.695,213.335
UA,UZ,19,-1.000,-1.000,125.124,125.166,131.599,46.010,147.865
UA,VE,180,-1.000,182.784,205.159,212.918,238.174,149.222,150.910
UA,VN,57,-1.000,-1.000,283.545,306.452,328.895,119.259,402.221
UA,ZA,296,-1.000,203.354,231.109,249.655,416.415,199.416,201.468
UG,AE,9,-1.000,286.790,307.275,332.295,332.295,222.100,249.987
UG,AF,1,275.684,275.684,275.684,275.684,275.684,275.684,275.684
UG,AL,1,167.342,167.342,167.342,167.342,167.342,167.342,167.342
UG,AM,1,244.251,244.251,244.251,244.251,244.251,244.251,244.251
UG,AO,1,208.239,208.239,208.239,208.239,208.239,208.239,208.239
UG,AR,7,388.748,406.809,411.123,415.966,415.966,403.713,403.713
UG,AT,28,-1.000,202.446,207.803,212.851,213.879,193.206,200.399
UG,AU,28,-1.000,414.249,464.369,515.696,555.728,330.295,342.565
UG,AZ,1,260.216,260.216,260.216,260.216,260.216,260.216,260.216
UG,BA,2,211.864,211.864,220.035,220.035,220.035,215.950,215.950
UG,BD,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UG,BE,7,-1.000,190.230,192.723,193.346,193.346,157.776,184.239
UG,BF,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UG,BG,11,-1.000,213.537,219.197,229.123,229.123,192.093,211.402
UG,BH,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UG,BO,1,387.573,387.573,387.573,387.573,387.573,387.573,387.573
UG,BR,17,-1.000,365.946,394.650,394.803,401.326,321.248,341.388
UG,BY,1,218.539,218.539,218.539,218.539,218.539,218.539,218.539
UG,CA,24,-1.000,263.271,287.371,310.884,316.624,218.816,228.373
UG,CH,37,-1.000,196.212,203.657,204.151,242.252,157.889,162.303
UG,CL,8,326.937,411.872,422.318,422.561,422.561,389.564,389.564
UG,CM,1,264.863,264.863,264.863,264.863,264.863,264.863,264.863
UG,CN,4,259.477,375.222,390.491,390.491,390.491,340.919,340.919
UG,CO,6,-1.000,330.487,346.753,358.355,358.355,282.309,338.971
UG,CR,3,329.483,331.350,338.248,338.248,338.248,333.027,333.027
UG,CZ,17,-1.000,197.020,200.065,201.562,201.592,184.550,196.147
UG,DE,131,-1.000,190.879,198.872,202.527,213.978,155.407,156.610
UG,DJ,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UG,DK,8,-1.000,196.369,198.310,198.555,198.555,147.069,168.222
UG,DO,4,299.908,303.514,318.366,318.366,318.366,306.188,306.188
UG,EC,4,313.573,337.375,358.837,358.837,358.837,331.665,331.665
UG,EE,4,168.699,211.971,213.895,213.895,213.895,200.896,200.896
UG,ES,15,-1.000,198.506,220.326,220.326,223.527,175.817,188.447
UG,FI,15,182.112,211.844,223.207,223.207,223.913,212.476,212.476
UG,FM,1,434.280,434.280,434.280,434.280,434.280,434.280,434.280
UG,FR,52,-1.000,184.477,201.294,203.821,209.233,150.279,153.245
UG,GB,46,-1.000,184.548,193.807,209.815,337.845,143.542,146.754
UG,GE,3,-1.000,-1.000,233.246,233.246,233.246,77.082,233.246
UG,GH,2,-1.000,-1.000,200.077,200.077,200.077,99.539,200.078
UG,GR,7,-1.000,208.940,227.238,232.404,232.404,151.778,177.241
UG,GT,2,287.345,287.345,317.445,317.445,317.445,302.395,302.395
UG,HK,3,-1.000,248.695,292.701,292.701,292.701,180.132,270.698
UG,HN,1,302.942,302.942,302.942,302.942,302.942,302.942,302.942
UG,HR,1,196.651,196.651,196.651,196.651,196.651,196.651,196.651
UG,HU,4,-1.000,205.927,206.119,206.119,206.119,153.391,204.855
UG,ID,16,-1.000,235.157,364.525,364.525,411.350,213.892,228.218
UG,IE,2,195.356,195.356,195.925,195.925,195.925,195.641,195.641
UG,IL,2,-1.000,-1.000,246.063,246.063,246.063,122.531,246.062
UG,IM,1,197.415,197.415,197.415,197.415,197.415,197.415,197.415
UG,IN,10,-1.000,395.995,421.764,450.065,450.065,349.324,388.249
UG,IQ,1,257.769,257.769,257.769,257.769,257.769,257.769,257.769
UG,IR,12,-1.000,264.411,272.011,272.011,279.994,133.760,146.011
UG,IS,1,218.388,218.388,218.388,218.388,218.388,218.388,218.388
UG,IT,28,-1.000,202.703,213.774,220.641,225.973,172.176,178.590
UG,JP,21,-1.000,396.649,429.320,476.390,494.888,346.585,363.964
UG,KE,3,17.288,153.946,194.199,194.199,194.199,121.811,121.811
UG,KG,1,281.673,281.673,281.673,281.673,281.673,281.673,281.673
UG,KH,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UG,KR,4,315.336,418.044,434.254,434.254,434.254,393.162,393.162
UG,KZ,22,-1.000,272.792,284.888,286.636,291.478,259.205,271.596
UG,LB,1,274.993,274.993,274.993,274.993,274.993,274.993,274.993
UG,LK,3,244.243,261.328,363.645,363.645,363.645,289.739,289.739
UG,LT,4,211.352,217.748,217.792,217.792,217.792,215.433,215.433
UG,LU,10,152.573,155.785,192.471,211.571,211.571,171.828,171.828
UG,LV,1,171.865,171.865,171.865,171.865,171.865,171.865,171.865
UG,MD,2,-1.000,-1.000,230.601,230.601,230.601,114.800,230.600
UG,MK,2,-1.000,-1.000,159.786,159.786,159.786,79.393,159.786
UG,MN,1,331.353,331.353,331.353,331.353,331.353,331.353,331.353
UG,MU,2,109.146,109.146,109.392,109.392,109.392,109.269,109.269
UG,MV,1,228.794,228.794,228.794,228.794,228.794,228.794,228.794
UG,MX,7,-1.000,302.171,311.737,344.800,344.800,223.892,261.374
UG,MY,5,203.309,339.628,353.621,353.621,353.621,296.066,296.066
UG,MZ,1,195.516,195.516,195.516,195.516,195.516,195.516,195.516
UG,NC,1,446.803,446.803,446.803,446.803,446.803,446.803,446.803
UG,NG,3,128.489,214.591,283.786,283.786,283.786,208.955,208.955
UG,NL,63,-1.000,186.826,190.627,196.512,281.609,179.117,182.022
UG,NO,8,-1.000,203.756,208.881,218.495,218.495,180.228,206.118
UG,NP,3,-1.000,370.406,410.571,410.571,410.571,259.992,390.488
UG,NZ,7,-1.000,444.254,454.144,455.474,455.474,380.461,444.038
UG,PA,1,329.340,329.340,329.340,329.340,329.340,329.340,329.340
UG,PE,3,341.496,351.746,393.769,393.769,393.769,362.337,362.337
UG,PG,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UG,PH,8,-1.000,383.112,554.141,601.736,601.736,361.155,412.891
UG,PK,2,-1.000,-1.000,433.883,433.883,433.883,216.441,433.882
UG,PL,16,-1.000,202.202,211.761,211.761,236.871,156.944,167.474
UG,PT,6,-1.000,171.873,202.630,211.142,211.142,127.365,153.038
UG,PW,1,443.400,443.400,443.400,443.400,443.400,443.400,443.400
UG,PY,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UG,RO,10,-1.000,207.508,222.825,223.944,223.944,151.198,168.109
UG,RS,4,-1.000,215.962,216.873,216.873,216.873,160.697,214.596
UG,RU,24,-1.000,225.875,275.607,302.919,373.389,191.686,200.064
UG,SA,3,261.224,261.724,334.355,334.355,334.355,285.767,285.767
UG,SE,17,-1.000,206.133,213.648,213.705,214.708,194.135,206.331
UG,SG,26,-1.000,324.263,354.181,382.795,415.739,282.021,293.342
UG,SI,4,-1.000,205.903,220.117,220.117,220.117,157.635,210.513
UG,SK,2,202.841,202.841,210.263,210.263,210.263,206.552,206.552
UG,SL,1,247.808,247.808,247.808,247.808,247.808,247.808,247.808
UG,SV,3,294.983,295.166,316.894,316.894,316.894,302.348,302.348
UG,SX,1,325.292,325.292,325.292,325.292,325.292,325.292,325.292
UG,TH,2,226.598,226.598,293.848,293.848,293.848,260.223,260.223
UG,TJ,3,-1.000,284.963,324.789,324.789,324.789,202.918,304.877
UG,TR,15,-1.000,221.671,240.467,240.467,243.079,164.261,176.065
UG,TT,1,337.718,337.718,337.718,337.718,337.718,337.718,337.718
UG,TV,1,495.098,495.098,495.098,495.098,495.098,495.098,495.098
UG,TW,13,-1.000,395.401,427.441,427.441,428.930,325.896,353.137
UG,TZ,1,21.938,21.938,21.938,21.938,21.938,21.938,21.938
UG,UA,13,-1.000,208.788,227.409,227.409,236.459,177.555,192.435
UG,UG,1,0.636,0.636,0.636,0.636,0.636,0.636,0.636
UG,US,174,-1.000,269.113,312.738,320.169,425.929,230.319,233.009
UG,UY,2,378.082,378.082,382.057,382.057,382.057,380.070,380.070
UG,UZ,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
UG,VE,10,-1.000,313.832,333.827,347.049,347.049,257.869,286.632
UG,VN,3,-1.000,307.857,346.890,346.890,346.890,217.916,327.374
UG,ZA,16,68.387,84.525,210.016,210.016,225.730,113.073,113.073
US,AE,2279,-1.000,211.614,267.518,281.761,457.333,170.310,172.057
US,AF,256,-1.000,264.857,290.233,300.560,400.471,245.843,248.770
US,AL,136,103.921,134.139,175.735,184.185,261.226,143.311,143.311
US,AM,261,-1.000,168.795,208.769,218.094,373.538,168.646,170.619
US,AO,260,-1.000,199.940,246.853,258.185,361.532,191.572,193.820
US,AR,1826,-1.000,162.570,206.350,225.096,379.536,144.621,146.071
US,AT,6870,-1.000,121.073,162.349,170.148,393.711,117.892,119.098
US,AU,6725,-1.000,192.703,260.134,276.483,473.278,163.243,164.896
US,AZ,266,-1.000,172.626,212.047,221.506,340.631,171.901,173.873
US,BA,313,-1.000,131.085,233.493,271.979,330.351,117.538,118.685
US,BD,233,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
US,BE,1802,-1.000,106.287,144.975,153.899,371.293,104.741,105.808
US,BF,260,-1.000,-1.000,221.713,233.182,377.400,84.805,285.017
US,BG,2568,-1.000,132.298,174.971,183.314,323.889,120.826,122.072
US,BH,222,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
US,BO,266,-1.000,145.373,189.668,205.633,372.245,146.767,148.453
US,BR,4246,-1.000,136.190,187.185,202.305,495.649,121.454,122.677
US,BY,256,-1.000,143.240,185.567,197.111,488.986,146.478,148.227
US,CA,5845,-1.000,31.091,70.090,81.714,334.113,36.255,36.628
US,CH,9093,-1.000,112.158,157.066,170.215,618.949,101.005,102.036
US,CL,2066,-1.000,142.832,198.872,213.641,372.505,137.093,138.511
US,CM,256,-1.000,232.436,285.430,301.959,422.252,224.709,227.385
US,CN,1034,-1.000,187.465,230.150,243.851,401.302,162.374,163.969
US,CO,1579,-1.000,90.261,132.810,145.614,298.412,81.672,82.518
US,CR,781,-1.000,88.514,126.709,141.404,277.325,92.164,93.128
US,CZ,4229,-1.000,119.376,160.833,170.791,368.604,115.510,116.679
US,DE,31661,-1.000,108.718,153.942,164.944,675.818,99.623,100.641
US,DJ,492,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
US,DK,1979,-1.000,107.630,155.634,164.077,288.953,98.865,99.885
US,DO,1028,-1.000,63.665,111.670,121.837,250.926,71.158,71.867
US,EC,1047,-1.000,101.884,144.487,160.151,410.013,95.826,96.760
US,EE,1034,-1.000,130.526,174.791,203.743,393.962,129.815,131.092
US,ES,3587,-1.000,109.465,158.098,169.399,448.512,97.626,98.626
US,FI,3759,-1.000,132.024,173.848,188.924,378.634,134.079,135.458
US,FM,261,-1.000,177.108,200.119,209.530,339.795,166.680,168.630
US,FR,12450,-1.000,98.657,145.236,154.188,358.422,91.293,92.221
US,GB,10523,-1.000,94.795,140.718,153.400,408.119,85.467,86.338
US,GE,713,-1.000,-1.000,201.062,215.172,324.633,62.872,211.807
US,GH,225,-1.000,174.800,376.348,390.356,501.808,149.670,151.021
US,GR,1716,-1.000,135.248,183.326,197.243,358.691,111.334,112.458
US,GT,521,-1.000,62.983,101.896,122.234,340.407,70.732,71.427
US,HK,680,-1.000,154.341,215.584,226.555,363.100,118.858,120.105
US,HN,260,-1.000,66.512,111.475,131.113,258.219,72.012,72.864
US,HR,254,-1.000,130.142,170.721,177.210,280.935,130.738,132.313
US,HU,920,-1.000,98.950,160.312,169.158,290.790,72.641,73.369
US,ID,3852,-1.000,197.067,258.936,270.611,648.028,140.845,142.296
US,IE,516,-1.000,104.275,143.133,156.873,355.246,106.188,107.237
US,IL,476,-1.000,127.412,189.151,195.795,304.437,83.697,84.596
US,IM,260,-1.000,118.591,160.981,176.819,290.023,120.371,121.788
US,IN,2486,-1.000,265.440,335.149,384.937,597.723,217.777,219.999
US,IQ,256,-1.000,180.118,218.330,222.410,365.035,178.681,180.812
US,IR,2376,-1.000,-1.000,213.602,225.044,857.600,67.546,227.423
US,IS,256,-1.000,135.731,175.639,181.348,350.640,136.794,138.428
US,IT,6733,-1.000,121.098,167.613,180.730,383.389,114.973,116.139
US,JP,4995,-1.000,135.391,195.420,237.070,409.843,117.540,118.739
US,KE,782,-1.000,247.524,310.642,340.786,452.379,216.697,218.947
US,KG,260,-1.000,198.816,237.874,253.815,370.681,196.890,199.200
US,KH,170,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
US,KR,1034,-1.000,169.129,214.940,247.062,373.736,144.400,145.820
US,KZ,5587,-1.000,192.478,238.670,253.255,591.843,182.470,184.328
US,LB,266,-1.000,172.161,218.293,251.741,414.092,166.582,168.494
US,LK,671,-1.000,249.769,286.812,299.596,422.427,241.877,244.437
US,LT,900,-1.000,135.028,171.922,182.957,339.741,134.906,136.279
US,LU,2583,-1.000,108.853,150.622,161.759,333.029,109.787,110.914
US,LV,256,-1.000,124.745,166.824,179.126,300.501,129.178,130.722
US,MD,457,-1.000,120.278,180.555,189.559,391.956,84.928,85.879
US,MK,520,-1.000,125.201,175.504,181.982,298.223,98.926,99.896
US,MN,256,-1.000,221.760,264.250,269.548,356.217,214.179,216.731
US,MU,521,-1.000,292.259,339.461,354.929,477.762,253.436,255.901
US,MV,256,-1.000,245.279,277.478,286.018,332.741,233.764,236.548
US,MX,1578,-1.000,51.574,90.823,100.462,256.296,49.094,49.607
